# Time, Col 1, Col 2, Col 3, Col 4
 27.358334,23.550,15.000,10.000,13.880
 27.362499,0.00,0.00,0.00,0.00
 27.366667,23.520,15.000,10.000,13.810
 27.370832,23.490,15.000,10.000,13.710
 27.375000,23.450,15.000,10.000,13.640
 27.379168,23.410,15.000,10.000,13.540
 27.383333,23.340,15.000,10.000,13.350
 27.387501,0.00,0.00,0.00,0.00
 27.391666,23.300,15.000,10.000,13.240
 27.395834,23.260,15.000,10.000,13.160
 27.400000,23.220,15.000,10.000,13.040
 27.404167,23.180,15.000,10.000,12.930
 27.408333,23.090,15.000,10.000,12.720
 27.412500,0.00,0.00,0.00,0.00
 27.416666,23.050,15.000,10.000,12.620
 27.420834,23.000,15.000,10.000,12.500
 27.424999,22.950,15.000,10.000,12.370
 27.429167,22.910,15.000,10.000,12.280
 27.433332,22.810,15.000,10.000,12.050
 27.437500,0.00,0.00,0.00,0.00
 27.441668,22.770,15.000,10.000,11.910
 27.445833,22.720,15.000,10.000,11.780
 27.450001,22.670,15.000,10.000,11.680
 27.454166,22.620,15.000,10.000,11.540
 27.458334,22.520,15.000,10.000,11.290
 27.462500,0.00,0.00,0.00,0.00
 27.466667,22.470,15.000,10.000,11.150
 27.470833,22.420,15.000,10.000,11.050
 27.475000,22.360,15.000,10.000,10.900
 27.479166,22.310,15.000,10.000,10.800
 27.483334,22.210,15.000,10.000,10.510
 27.487499,0.00,0.00,0.00,0.00
 27.491667,22.160,15.000,10.000,10.400
 27.495832,22.110,15.000,10.000,10.250
 27.500000,22.050,15.000,10.000,10.150
 27.504168,22.000,15.000,10.000,10.000
 27.508333,21.900,15.000,10.000,9.7500
 27.512501,0.00,0.00,0.00,0.00
 27.516666,21.840,15.000,10.000,9.6000
 27.520834,21.790,15.000,10.000,9.4900
 27.525000,21.740,15.000,10.000,9.3500
 27.529167,21.690,15.000,10.000,9.2000
 27.533333,21.580,15.000,10.000,8.9500
 27.537500,0.00,0.00,0.00,0.00
 27.541666,21.530,15.000,10.000,8.8500
 27.545834,21.480,15.000,10.000,8.7100
 27.549999,21.430,15.000,10.000,8.5700
 27.554167,21.380,15.000,10.000,8.4600
 27.558332,21.280,15.000,10.000,8.2200
 27.562500,0.00,0.00,0.00,0.00
 27.566668,21.240,15.000,10.000,8.0900
 27.570833,21.190,15.000,10.000,7.9500
 27.575001,21.140,15.000,10.000,7.8500
 27.579166,21.090,15.000,10.000,7.7200
 27.583334,21.000,15.000,10.000,7.5000
 27.587500,0.00,0.00,0.00,0.00
 27.591667,20.960,15.000,10.000,7.3800
 27.595833,20.910,15.000,10.000,7.2800
 27.600000,20.870,15.000,10.000,7.1600
 27.604166,20.820,15.000,10.000,7.0700
 27.608334,20.740,15.000,10.000,6.8400
 27.612499,0.00,0.00,0.00,0.00
 27.616667,20.700,15.000,10.000,6.7600
 27.620832,20.660,15.000,10.000,6.6500
 27.625000,20.620,15.000,10.000,6.5700
 27.629168,20.590,15.000,10.000,6.4600
 27.633333,20.510,15.000,10.000,6.2900
 27.637501,0.00,0.00,0.00,0.00
 27.641666,20.480,15.000,10.000,6.1900
 27.645834,20.450,15.000,10.000,6.1200
 27.650000,20.410,15.000,10.000,6.0300
 27.654167,20.380,15.000,10.000,5.9500
 27.658333,20.320,15.000,10.000,5.8000
 27.662500,0.00,0.00,0.00,0.00
 27.666666,20.300,15.000,10.000,5.7400
 27.670834,20.270,15.000,10.000,5.6700
 27.674999,20.240,15.000,10.000,5.6000
 27.679167,20.220,15.000,10.000,5.5500
 27.683332,20.170,15.000,10.000,5.4400
 27.687500,0.00,0.00,0.00,0.00
 27.691668,20.150,15.000,10.000,5.3800
 27.695833,20.130,15.000,10.000,5.3300
 27.700001,20.120,15.000,10.000,5.2900
 27.704166,20.100,15.000,10.000,5.2400
 27.708334,20.070,15.000,10.000,5.1700
 27.712500,0.00,0.00,0.00,0.00
 27.716667,20.060,15.000,10.000,5.1300
 27.720833,20.040,15.000,10.000,5.1100
 27.725000,20.030,15.000,10.000,5.0800
 27.729166,20.030,15.000,10.000,5.0600
 27.733334,20.010,15.000,10.000,5.0300
 27.737499,0.00,0.00,0.00,0.00
 27.741667,20.010,15.000,10.000,5.0200
 27.745832,20.000,15.000,10.000,5.0100
 27.750000,20.000,15.000,10.000,5.0000
 27.754168,20.000,15.000,10.000,5.0000
 27.758333,20.000,15.000,10.000,5.0100
 27.762501,0.00,0.00,0.00,0.00
 27.766666,20.010,15.000,10.000,5.0200
 27.770834,20.010,15.000,10.000,5.0300
 27.775000,20.020,15.000,10.000,5.0400
 27.779167,20.030,15.000,10.000,5.0600
 27.783333,20.040,15.000,10.000,5.1100
 27.787500,0.00,0.00,0.00,0.00
 27.791666,20.060,15.000,10.000,5.1300
 27.795834,20.070,15.000,10.000,5.1700
 27.799999,20.080,15.000,10.000,5.2100
 27.804167,20.100,15.000,10.000,5.2400
 27.808332,20.130,15.000,10.000,5.3300
 27.812500,0.00,0.00,0.00,0.00
 27.816668,20.150,15.000,10.000,5.3800
 27.820833,20.170,15.000,10.000,5.4400
 27.825001,20.200,15.000,10.000,5.4800
 27.829166,20.220,15.000,10.000,5.5500
 27.833334,20.270,15.000,10.000,5.6700
 27.837500,0.00,0.00,0.00,0.00
 27.841667,20.300,15.000,10.000,5.7400
 27.845833,20.320,15.000,10.000,5.8000
 27.850000,20.350,15.000,10.000,5.8800
 27.854166,20.380,15.000,10.000,5.9500
 27.858334,20.450,15.000,10.000,6.1200
 27.862499,0.00,0.00,0.00,0.00
 27.866667,20.480,15.000,10.000,6.1900
 27.870832,20.510,15.000,10.000,6.2900
 27.875000,20.550,15.000,10.000,6.3600
 27.879168,20.590,15.000,10.000,6.4600
 27.883333,20.660,15.000,10.000,6.6500
 27.887501,0.00,0.00,0.00,0.00
 27.891666,20.700,15.000,10.000,6.7600
 27.895834,20.740,15.000,10.000,6.8400
 27.900000,20.780,15.000,10.000,6.9600
 27.904167,20.820,15.000,10.000,7.0700
 27.908333,20.910,15.000,10.000,7.2800
 27.912500,0.00,0.00,0.00,0.00
 27.916666,20.960,15.000,10.000,7.3800
 27.920834,21.000,15.000,10.000,7.5000
 27.924999,21.050,15.000,10.000,7.6300
 27.929167,21.090,15.000,10.000,7.7200
 27.933332,21.190,15.000,10.000,7.9500
 27.937500,0.00,0.00,0.00,0.00
 27.941668,21.240,15.000,10.000,8.0900
 27.945833,21.280,15.000,10.000,8.2200
 27.950001,21.330,15.000,10.000,8.3200
 27.954166,21.380,15.000,10.000,8.4600
 27.958334,21.480,15.000,10.000,8.7100
 27.962500,0.00,0.00,0.00,0.00
 27.966667,21.530,15.000,10.000,8.8500
 27.970833,21.580,15.000,10.000,8.9500
 27.975000,21.640,15.000,10.000,9.1000
 27.979166,21.690,15.000,10.000,9.2000
 27.983334,21.790,15.000,10.000,9.4900
 27.987499,0.00,0.00,0.00,0.00
 27.991667,21.840,15.000,10.000,9.6000
 27.995832,21.900,15.000,10.000,9.7500
 28.000000,21.950,15.000,10.000,9.8500
 28.004168,22.000,15.000,10.000,10.000
 28.008333,22.110,15.000,10.000,10.250
 28.012501,0.00,0.00,0.00,0.00
 28.016666,22.160,15.000,10.000,10.400
 28.020834,22.210,15.000,10.000,10.510
 28.025000,22.260,15.000,10.000,10.650
 28.029167,22.310,15.000,10.000,10.800
 28.033333,22.420,15.000,10.000,11.050
 28.037500,0.00,0.00,0.00,0.00
 28.041666,22.470,15.000,10.000,11.150
 28.045834,22.520,15.000,10.000,11.290
 28.049999,22.570,15.000,10.000,11.430
 28.054167,22.620,15.000,10.000,11.540
 28.058332,22.720,15.000,10.000,11.780
 28.062500,0.00,0.00,0.00,0.00
 28.066668,22.770,15.000,10.000,11.910
 28.070833,22.810,15.000,10.000,12.050
 28.075001,22.860,15.000,10.000,12.150
 28.079166,22.910,15.000,10.000,12.280
 28.083334,23.000,15.000,10.000,12.500
 28.087500,0.00,0.00,0.00,0.00
 28.091667,23.050,15.000,10.000,12.620
 28.095833,23.090,15.000,10.000,12.720
 28.100000,23.130,15.000,10.000,12.840
 28.104166,23.180,15.000,10.000,12.930
 28.108334,23.260,15.000,10.000,13.160
 28.112499,0.00,0.00,0.00,0.00
 28.116667,23.300,15.000,10.000,13.240
 28.120832,23.340,15.000,10.000,13.350
 28.125000,23.380,15.000,10.000,13.430
 28.129168,23.410,15.000,10.000,13.540
 28.133333,23.490,15.000,10.000,13.710
 28.137501,0.00,0.00,0.00,0.00
 28.141666,23.520,15.000,10.000,13.810
 28.145834,23.550,15.000,10.000,13.880
 28.150000,23.590,15.000,10.000,13.970
 28.154167,23.620,15.000,10.000,14.050
 28.158333,23.680,15.000,10.000,14.200
 28.162500,0.00,0.00,0.00,0.00
 28.166666,23.710,15.000,10.000,14.260
 28.170834,23.730,15.000,10.000,14.330
 28.174999,23.760,15.000,10.000,14.400
 28.179167,23.780,15.000,10.000,14.450
 28.183332,23.830,15.000,10.000,14.560
 28.187500,0.00,0.00,0.00,0.00
 28.191668,23.850,15.000,10.000,14.620
 28.195833,23.870,15.000,10.000,14.670
 28.200001,23.890,15.000,10.000,14.710
 28.204166,23.900,15.000,10.000,14.760
 28.208334,23.930,15.000,10.000,14.830
 28.212500,0.00,0.00,0.00,0.00
 28.216667,23.950,15.000,10.000,14.870
 28.220833,23.960,15.000,10.000,14.890
 28.225000,23.970,15.000,10.000,14.920
 28.229166,23.980,15.000,10.000,14.940
 28.233334,23.990,15.000,10.000,14.970
 28.237499,0.00,0.00,0.00,0.00
 28.241667,23.990,15.000,10.000,14.980
 28.245832,24.000,15.000,10.000,14.990
 28.250000,24.000,15.000,10.000,15.000
 28.254168,24.000,15.000,10.000,15.000
 28.258333,24.000,15.000,10.000,14.990
 28.262501,0.00,0.00,0.00,0.00
 28.266666,23.990,15.000,10.000,14.980
 28.270834,23.990,15.000,10.000,14.970
 28.275000,23.980,15.000,10.000,14.960
 28.279167,23.980,15.000,10.000,14.940
 28.283333,23.960,15.000,10.000,14.890
 28.287500,0.00,0.00,0.00,0.00
 28.291666,23.950,15.000,10.000,14.870
 28.295834,23.930,15.000,10.000,14.830
 28.299999,23.920,15.000,10.000,14.790
 28.304167,23.900,15.000,10.000,14.760
 28.308332,23.870,15.000,10.000,14.670
 28.312500,0.00,0.00,0.00,0.00
 28.316668,23.850,15.000,10.000,14.620
 28.320833,23.830,15.000,10.000,14.560
 28.325001,23.810,15.000,10.000,14.520
 28.329166,23.780,15.000,10.000,14.450
 28.333334,23.730,15.000,10.000,14.330
 28.337500,0.00,0.00,0.00,0.00
 28.341667,23.710,15.000,10.000,14.260
 28.345833,23.680,15.000,10.000,14.200
 28.350000,23.650,15.000,10.000,14.120
 28.354166,23.620,15.000,10.000,14.050
 28.358334,23.550,15.000,10.000,13.880
 28.362499,0.00,0.00,0.00,0.00
 28.366667,23.520,15.000,10.000,13.810
 28.370832,23.490,15.000,10.000,13.710
 28.375000,23.450,15.000,10.000,13.640
 28.379168,23.410,15.000,10.000,13.540
 28.383333,23.340,15.000,10.000,13.350
 28.387501,0.00,0.00,0.00,0.00
 28.391666,23.300,15.000,10.000,13.240
 28.395834,23.260,15.000,10.000,13.160
 28.400000,23.220,15.000,10.000,13.040
 28.404167,23.180,15.000,10.000,12.930
 28.408333,23.090,15.000,10.000,12.720
 28.412500,0.00,0.00,0.00,0.00
 28.416666,23.050,15.000,10.000,12.620
 28.420834,23.000,15.000,10.000,12.500
 28.424999,22.950,15.000,10.000,12.370
 28.429167,22.910,15.000,10.000,12.280
 28.433332,22.810,15.000,10.000,12.050
 28.437500,0.00,0.00,0.00,0.00
 28.441668,22.770,15.000,10.000,11.910
 28.445833,22.720,15.000,10.000,11.780
 28.450001,22.670,15.000,10.000,11.680
 28.454166,22.620,15.000,10.000,11.540
 28.458334,22.520,15.000,10.000,11.290
 28.462500,0.00,0.00,0.00,0.00
 28.466667,22.470,15.000,10.000,11.150
 28.470833,22.420,15.000,10.000,11.050
 28.475000,22.360,15.000,10.000,10.900
 28.479166,22.310,15.000,10.000,10.800
 28.483334,22.210,15.000,10.000,10.510
 28.487499,0.00,0.00,0.00,0.00
 28.491667,22.160,15.000,10.000,10.400
 28.495832,22.110,15.000,10.000,10.250
 28.500000,22.050,15.000,10.000,10.150
 28.504168,22.000,15.000,10.000,10.000
 28.508333,21.900,15.000,10.000,9.7500
 28.512501,0.00,0.00,0.00,0.00
 28.516666,21.840,15.000,10.000,9.6000
 28.520834,21.790,15.000,10.000,9.4900
 28.525000,21.740,15.000,10.000,9.3500
 28.529167,21.690,15.000,10.000,9.2000
 28.533333,21.580,15.000,10.000,8.9500
 28.537500,0.00,0.00,0.00,0.00
 28.541666,21.530,15.000,10.000,8.8500
 28.545834,21.480,15.000,10.000,8.7100
 28.549999,21.430,15.000,10.000,8.5700
 28.554167,21.380,15.000,10.000,8.4600
 28.558332,21.280,15.000,10.000,8.2200
 28.562500,0.00,0.00,0.00,0.00
 28.566668,21.240,15.000,10.000,8.0900
 28.570833,21.190,15.000,10.000,7.9500
 28.575001,21.140,15.000,10.000,7.8500
 28.579166,21.090,15.000,10.000,7.7200
 28.583334,21.000,15.000,10.000,7.5000
 28.587500,0.00,0.00,0.00,0.00
 28.591667,20.960,15.000,10.000,7.3800
 28.595833,20.910,15.000,10.000,7.2800
 28.600000,20.870,15.000,10.000,7.1600
 28.604166,20.820,15.000,10.000,7.0700
 28.608334,20.740,15.000,10.000,6.8400
 28.612499,0.00,0.00,0.00,0.00
 28.616667,20.700,15.000,10.000,6.7600
 28.620832,20.660,15.000,10.000,6.6500
 28.625000,20.620,15.000,10.000,6.5700
 28.629168,20.590,15.000,10.000,6.4600
 28.633333,20.510,15.000,10.000,6.2900
 28.637501,0.00,0.00,0.00,0.00
 28.641666,20.480,15.000,10.000,6.1900
 28.645834,20.450,15.000,10.000,6.1200
 28.650000,20.410,15.000,10.000,6.0300
 28.654167,20.380,15.000,10.000,5.9500
 28.658333,20.320,15.000,10.000,5.8000
 28.662500,0.00,0.00,0.00,0.00
 28.666666,20.300,15.000,10.000,5.7400
 28.670834,20.270,15.000,10.000,5.6700
 28.674999,20.240,15.000,10.000,5.6000
 28.679167,20.220,15.000,10.000,5.5500
 28.683332,20.170,15.000,10.000,5.4400
 28.687500,0.00,0.00,0.00,0.00
 28.691668,20.150,15.000,10.000,5.3800
 28.695833,20.130,15.000,10.000,5.3300
 28.700001,20.120,15.000,10.000,5.2900
 28.704166,20.100,15.000,10.000,5.2400
 28.708334,20.070,15.000,10.000,5.1700
 28.712500,0.00,0.00,0.00,0.00
 28.716667,20.060,15.000,10.000,5.1300
 28.720833,20.040,15.000,10.000,5.1100
 28.725000,20.030,15.000,10.000,5.0800
 28.729166,20.030,15.000,10.000,5.0600
 28.733334,20.010,15.000,10.000,5.0300
 28.737499,0.00,0.00,0.00,0.00
 28.741667,20.010,15.000,10.000,5.0200
 28.745832,20.000,15.000,10.000,5.0100
 28.750000,20.000,15.000,10.000,5.0000
 28.754168,20.000,15.000,10.000,5.0000
 28.758333,20.000,15.000,10.000,5.0100
 28.762501,0.00,0.00,0.00,0.00
 28.766666,20.010,15.000,10.000,5.0200
 28.770834,20.010,15.000,10.000,5.0300
 28.775000,20.020,15.000,10.000,5.0400
 28.779167,20.030,15.000,10.000,5.0600
 28.783333,20.040,15.000,10.000,5.1100
 28.787500,0.00,0.00,0.00,0.00
 28.791666,20.060,15.000,10.000,5.1300
 28.795834,20.070,15.000,10.000,5.1700
 28.799999,20.080,15.000,10.000,5.2100
 28.804167,20.100,15.000,10.000,5.2400
 28.808332,20.130,15.000,10.000,5.3300
 28.812500,0.00,0.00,0.00,0.00
 28.816668,20.150,15.000,10.000,5.3800
 28.820833,20.170,15.000,10.000,5.4400
 28.825001,20.200,15.000,10.000,5.4800
 28.829166,20.220,15.000,10.000,5.5500
 28.833334,20.270,15.000,10.000,5.6700
 28.837500,0.00,0.00,0.00,0.00
 28.841667,20.300,15.000,10.000,5.7400
 28.845833,20.320,15.000,10.000,5.8000
 28.850000,20.350,15.000,10.000,5.8800
 28.854166,20.380,15.000,10.000,5.9500
 28.858334,20.450,15.000,10.000,6.1200
 28.862499,0.00,0.00,0.00,0.00
 28.866667,20.480,15.000,10.000,6.1900
 28.870832,20.510,15.000,10.000,6.2900
 28.875000,20.550,15.000,10.000,6.3600
 28.879168,20.590,15.000,10.000,6.4600
 28.883333,20.660,15.000,10.000,6.6500
 28.887501,0.00,0.00,0.00,0.00
 28.891666,20.700,15.000,10.000,6.7600
 28.895834,20.740,15.000,10.000,6.8400
 28.900000,20.780,15.000,10.000,6.9600
 28.904167,20.820,15.000,10.000,7.0700
 28.908333,20.910,15.000,10.000,7.2800
 28.912500,0.00,0.00,0.00,0.00
 28.916666,20.960,15.000,10.000,7.3800
 28.920834,21.000,15.000,10.000,7.5000
 28.924999,21.050,15.000,10.000,7.6300
 28.929167,21.090,15.000,10.000,7.7200
 28.933332,21.190,15.000,10.000,7.9500
 28.937500,0.00,0.00,0.00,0.00
 28.941668,21.240,15.000,10.000,8.0900
 28.945833,21.280,15.000,10.000,8.2200
 28.950001,21.330,15.000,10.000,8.3200
 28.954166,21.380,15.000,10.000,8.4600
 28.958334,21.480,15.000,10.000,8.7100
 28.962500,0.00,0.00,0.00,0.00
 28.966667,21.530,15.000,10.000,8.8500
 28.970833,21.580,15.000,10.000,8.9500
 28.975000,21.640,15.000,10.000,9.1000
 28.979166,21.690,15.000,10.000,9.2000
 28.983334,21.790,15.000,10.000,9.4900
 28.987499,0.00,0.00,0.00,0.00
 28.991667,21.840,15.000,10.000,9.6000
 28.995832,21.900,15.000,10.000,9.7500
 29.000000,21.950,15.000,10.000,9.8500
 29.004168,22.000,15.000,10.000,10.000
 29.008333,22.110,15.000,10.000,10.250
 29.012501,0.00,0.00,0.00,0.00
 29.016666,22.160,15.000,10.000,10.400
 29.020834,22.210,15.000,10.000,10.510
 29.025000,22.260,15.000,10.000,10.650
 29.029167,22.310,15.000,10.000,10.800
 29.033333,22.420,15.000,10.000,11.050
 29.037500,0.00,0.00,0.00,0.00
 29.041666,22.470,15.000,10.000,11.150
 29.045834,22.520,15.000,10.000,11.290
 29.049999,22.570,15.000,10.000,11.430
 29.054167,22.620,15.000,10.000,11.540
 29.058332,22.720,15.000,10.000,11.780
 29.062500,0.00,0.00,0.00,0.00
 29.066668,22.770,15.000,10.000,11.910
 29.070833,22.810,15.000,10.000,12.050
 29.075001,22.860,15.000,10.000,12.150
 29.079166,22.910,15.000,10.000,12.280
 29.083334,23.000,15.000,10.000,12.500
 29.087500,0.00,0.00,0.00,0.00
 29.091667,23.050,15.000,10.000,12.620
 29.095833,23.090,15.000,10.000,12.720
 29.100000,23.130,15.000,10.000,12.840
 29.104166,23.180,15.000,10.000,12.930
 29.108334,23.260,15.000,10.000,13.160
 29.112499,0.00,0.00,0.00,0.00
 29.116667,23.300,15.000,10.000,13.240
 29.120832,23.340,15.000,10.000,13.350
 29.125000,23.380,15.000,10.000,13.430
 29.129168,23.410,15.000,10.000,13.540
 29.133333,23.490,15.000,10.000,13.710
 29.137501,0.00,0.00,0.00,0.00
 29.141666,23.520,15.000,10.000,13.810
 29.145834,23.550,15.000,10.000,13.880
 29.150000,23.590,15.000,10.000,13.970
 29.154167,23.620,15.000,10.000,14.050
 29.158333,23.680,15.000,10.000,14.200
 29.162500,0.00,0.00,0.00,0.00
 29.166666,23.710,15.000,10.000,14.260
 29.170834,23.730,15.000,10.000,14.330
 29.174999,23.760,15.000,10.000,14.400
 29.179167,23.780,15.000,10.000,14.450
 29.183332,23.830,15.000,10.000,14.560
 29.187500,0.00,0.00,0.00,0.00
 29.191668,23.850,15.000,10.000,14.620
 29.195833,23.870,15.000,10.000,14.670
 29.200001,23.890,15.000,10.000,14.710
 29.204166,23.900,15.000,10.000,14.760
 29.208334,23.930,15.000,10.000,14.830
 29.212500,0.00,0.00,0.00,0.00
 29.216667,23.950,15.000,10.000,14.870
 29.220833,23.960,15.000,10.000,14.890
 29.225000,23.970,15.000,10.000,14.920
 29.229166,23.980,15.000,10.000,14.940
 29.233334,23.990,15.000,10.000,14.970
 29.237499,0.00,0.00,0.00,0.00
 29.241667,23.990,15.000,10.000,14.980
 29.245832,24.000,15.000,10.000,14.990
 29.250000,24.000,15.000,10.000,15.000
 29.254168,24.000,15.000,10.000,15.000
 29.258333,24.000,15.000,10.000,14.990
 29.262501,0.00,0.00,0.00,0.00
 29.266666,23.990,15.000,10.000,14.980
 29.270834,23.990,15.000,10.000,14.970
 29.275000,23.980,15.000,10.000,14.960
 29.279167,23.980,15.000,10.000,14.940
 29.283333,23.960,15.000,10.000,14.890
 29.287500,0.00,0.00,0.00,0.00
 29.291666,23.950,15.000,10.000,14.870
 29.295834,23.930,15.000,10.000,14.830
 29.299999,23.920,15.000,10.000,14.790
 29.304167,23.900,15.000,10.000,14.760
 29.308332,23.870,15.000,10.000,14.670
 29.312500,0.00,0.00,0.00,0.00
 29.316668,23.850,15.000,10.000,14.620
 29.320833,23.830,15.000,10.000,14.560
 29.325001,23.810,15.000,10.000,14.520
 29.329166,23.780,15.000,10.000,14.450
 29.333334,23.730,15.000,10.000,14.330
 29.337500,0.00,0.00,0.00,0.00
 29.341667,23.710,15.000,10.000,14.260
 29.345833,23.680,15.000,10.000,14.200
 29.350000,23.650,15.000,10.000,14.120
 29.354166,23.620,15.000,10.000,14.050
 29.358334,23.550,15.000,10.000,13.880
 29.362499,0.00,0.00,0.00,0.00
 29.366667,23.520,15.000,10.000,13.810
 29.370832,23.490,15.000,10.000,13.710
 29.375000,23.450,15.000,10.000,13.640
 29.379168,23.410,15.000,10.000,13.540
 29.383333,23.340,15.000,10.000,13.350
 29.387501,0.00,0.00,0.00,0.00
 29.391666,23.300,15.000,10.000,13.240
 29.395834,23.260,15.000,10.000,13.160
 29.400000,23.220,15.000,10.000,13.040
 29.404167,23.180,15.000,10.000,12.930
 29.408333,23.090,15.000,10.000,12.720
 29.412500,0.00,0.00,0.00,0.00
 29.416666,23.050,15.000,10.000,12.620
 29.420834,23.000,15.000,10.000,12.500
 29.424999,22.950,15.000,10.000,12.370
 29.429167,22.910,15.000,10.000,12.280
 29.433332,22.810,15.000,10.000,12.050
 29.437500,0.00,0.00,0.00,0.00
 29.441668,22.770,15.000,10.000,11.910
 29.445833,22.720,15.000,10.000,11.780
 29.450001,22.670,15.000,10.000,11.680
 29.454166,22.620,15.000,10.000,11.540
 29.458334,22.520,15.000,10.000,11.290
 29.462500,0.00,0.00,0.00,0.00
 29.466667,22.470,15.000,10.000,11.150
 29.470833,22.420,15.000,10.000,11.050
 29.475000,22.360,15.000,10.000,10.900
 29.479166,22.310,15.000,10.000,10.800
 29.483334,22.210,15.000,10.000,10.510
 29.487499,0.00,0.00,0.00,0.00
 29.491667,22.160,15.000,10.000,10.400
 29.495832,22.110,15.000,10.000,10.250
 29.500000,22.050,15.000,10.000,10.150
 29.504168,22.000,15.000,10.000,10.000
 29.508333,21.900,15.000,10.000,9.7500
 29.512501,0.00,0.00,0.00,0.00
 29.516666,21.840,15.000,10.000,9.6000
 29.520834,21.790,15.000,10.000,9.4900
 29.525000,21.740,15.000,10.000,9.3500
 29.529167,21.690,15.000,10.000,9.2000
 29.533333,21.580,15.000,10.000,8.9500
 29.537500,0.00,0.00,0.00,0.00
 29.541666,21.530,15.000,10.000,8.8500
 29.545834,21.480,15.000,10.000,8.7100
 29.549999,21.430,15.000,10.000,8.5700
 29.554167,21.380,15.000,10.000,8.4600
 29.558332,21.280,15.000,10.000,8.2200
 29.562500,0.00,0.00,0.00,0.00
 29.566668,21.240,15.000,10.000,8.0900
 29.570833,21.190,15.000,10.000,7.9500
 29.575001,21.140,15.000,10.000,7.8500
 29.579166,21.090,15.000,10.000,7.7200
 29.583334,21.000,15.000,10.000,7.5000
 29.587500,0.00,0.00,0.00,0.00
 29.591667,20.960,15.000,10.000,7.3800
 29.595833,20.910,15.000,10.000,7.2800
 29.600000,20.870,15.000,10.000,7.1600
 29.604166,20.820,15.000,10.000,7.0700
 29.608334,20.740,15.000,10.000,6.8400
 29.612499,0.00,0.00,0.00,0.00
 29.616667,20.700,15.000,10.000,6.7600
 29.620832,20.660,15.000,10.000,6.6500
 29.625000,20.620,15.000,10.000,6.5700
 29.629168,20.590,15.000,10.000,6.4600
 29.633333,20.510,15.000,10.000,6.2900
 29.637501,0.00,0.00,0.00,0.00
 29.641666,20.480,15.000,10.000,6.1900
 29.645834,20.450,15.000,10.000,6.1200
 29.650000,20.410,15.000,10.000,6.0300
 29.654167,20.380,15.000,10.000,5.9500
 29.658333,20.320,15.000,10.000,5.8000
 29.662500,0.00,0.00,0.00,0.00
 29.666666,20.300,15.000,10.000,5.7400
 29.670834,20.270,15.000,10.000,5.6700
 29.674999,20.240,15.000,10.000,5.6000
 29.679167,20.220,15.000,10.000,5.5500
 29.683332,20.170,15.000,10.000,5.4400
 29.687500,0.00,0.00,0.00,0.00
 29.691668,20.150,15.000,10.000,5.3800
 29.695833,20.130,15.000,10.000,5.3300
 29.700001,20.120,15.000,10.000,5.2900
 29.704166,20.100,15.000,10.000,5.2400
 29.708334,20.070,15.000,10.000,5.1700
 29.712500,0.00,0.00,0.00,0.00
 29.716667,20.060,15.000,10.000,5.1300
 29.720833,20.040,15.000,10.000,5.1100
 29.725000,20.030,15.000,10.000,5.0800
 29.729166,20.030,15.000,10.000,5.0600
 29.733334,20.010,15.000,10.000,5.0300
 29.737499,0.00,0.00,0.00,0.00
 29.741667,20.010,15.000,10.000,5.0200
 29.745832,20.000,15.000,10.000,5.0100
 29.750000,20.000,15.000,10.000,5.0000
 29.754168,20.000,15.000,10.000,5.0000
 29.758333,20.000,15.000,10.000,5.0100
 29.762501,0.00,0.00,0.00,0.00
 29.766666,20.010,15.000,10.000,5.0200
 29.770834,20.010,15.000,10.000,5.0300
 29.775000,20.020,15.000,10.000,5.0400
 29.779167,20.030,15.000,10.000,5.0600
 29.783333,20.040,15.000,10.000,5.1100
 29.787500,0.00,0.00,0.00,0.00
 29.791666,20.060,15.000,10.000,5.1300
 29.795834,20.070,15.000,10.000,5.1700
 29.799999,20.080,15.000,10.000,5.2100
 29.804167,20.100,15.000,10.000,5.2400
 29.808332,20.130,15.000,10.000,5.3300
 29.812500,0.00,0.00,0.00,0.00
 29.816668,20.150,15.000,10.000,5.3800
 29.820833,20.170,15.000,10.000,5.4400
 29.825001,20.200,15.000,10.000,5.4800
 29.829166,20.220,15.000,10.000,5.5500
 29.833334,20.270,15.000,10.000,5.6700
 29.837500,0.00,0.00,0.00,0.00
 29.841667,20.300,15.000,10.000,5.7400
 29.845833,20.320,15.000,10.000,5.8000
 29.850000,20.350,15.000,10.000,5.8800
 29.854166,20.380,15.000,10.000,5.9500
 29.858334,20.450,15.000,10.000,6.1200
 29.862499,0.00,0.00,0.00,0.00
 29.866667,20.480,15.000,10.000,6.1900
 29.870832,20.510,15.000,10.000,6.2900
 29.875000,20.550,15.000,10.000,6.3600
 29.879168,20.590,15.000,10.000,6.4600
 29.883333,20.660,15.000,10.000,6.6500
 29.887501,0.00,0.00,0.00,0.00
 29.891666,20.700,15.000,10.000,6.7600
 29.895834,20.740,15.000,10.000,6.8400
 29.900000,20.780,15.000,10.000,6.9600
 29.904167,20.820,15.000,10.000,7.0700
 29.908333,20.910,15.000,10.000,7.2800
 29.912500,0.00,0.00,0.00,0.00
 29.916666,20.960,15.000,10.000,7.3800
 29.920834,21.000,15.000,10.000,7.5000
 29.924999,21.050,15.000,10.000,7.6300
 29.929167,21.090,15.000,10.000,7.7200
 29.933332,21.190,15.000,10.000,7.9500
 29.937500,0.00,0.00,0.00,0.00
 29.941668,21.240,15.000,10.000,8.0900
 29.945833,21.280,15.000,10.000,8.2200
